id_gastos_cobranza;Id_credito;parcialidad_actual;parcialidad_calculada;estatus;detalle;semana;periodo_inicio;periodo_fin;monto_local;nota_fecha_s2;nota_monto_s2;nota_indice_s2;cuota_id_cargo;cuota_fecha_vencimiento;cuota_concepto;metodo_calculo
230890;662597;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;64;2026-03-02;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
255167;662597;63;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;65;2026-03-09;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
327442;662597;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;68;2026-03-30;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
361434;662597;9;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;70;2026-04-13;"CUOTA SEMANAL 70 DE 104";cuota_en_periodo_gdc
379136;662597;10;71;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;71;2026-04-20;"CUOTA SEMANAL 71 DE 104";cuota_en_periodo_gdc
279717;662674;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;65;2026-03-16;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
327443;662674;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;67;2026-03-30;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
7848;662722;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;58;2026-01-26;"CUOTA SEMANAL 58 DE 156";cuota_en_periodo_gdc
255168;662722;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;64;2026-03-09;"CUOTA SEMANAL 64 DE 156";cuota_en_periodo_gdc
279718;662722;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;65;2026-03-16;"CUOTA SEMANAL 65 DE 156";cuota_en_periodo_gdc
306068;662722;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;66;2026-03-23;"CUOTA SEMANAL 66 DE 156";cuota_en_periodo_gdc
327444;662722;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;67;2026-03-30;"CUOTA SEMANAL 67 DE 156";cuota_en_periodo_gdc
344782;662722;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;68;2026-04-06;"CUOTA SEMANAL 68 DE 156";cuota_en_periodo_gdc
132097;662825;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;60;2026-02-02;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
306070;662825;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;67;2026-03-23;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
361435;662825;3;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;70;2026-04-13;"CUOTA SEMANAL 70 DE 104";cuota_en_periodo_gdc
7850;662877;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;58;2026-01-26;"CUOTA SEMANAL 58 DE 156";cuota_en_periodo_gdc
180325;662877;60;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;61;2026-02-16;"CUOTA SEMANAL 61 DE 156";cuota_en_periodo_gdc
205194;662877;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;62;2026-02-23;"CUOTA SEMANAL 62 DE 156";cuota_en_periodo_gdc
230892;662877;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;63;2026-03-02;"CUOTA SEMANAL 63 DE 156";cuota_en_periodo_gdc
255170;662877;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;64;2026-03-09;"CUOTA SEMANAL 64 DE 156";cuota_en_periodo_gdc
279720;662877;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;65;2026-03-16;"CUOTA SEMANAL 65 DE 156";cuota_en_periodo_gdc
306071;662877;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;66;2026-03-23;"CUOTA SEMANAL 66 DE 156";cuota_en_periodo_gdc
344783;662877;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;68;2026-04-06;"CUOTA SEMANAL 68 DE 156";cuota_en_periodo_gdc
361436;662877;9;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;69;2026-04-13;"CUOTA SEMANAL 69 DE 156";cuota_en_periodo_gdc
379137;662877;10;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;70;2026-04-20;"CUOTA SEMANAL 70 DE 156";cuota_en_periodo_gdc
230894;662982;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;64;2026-03-02;"CUOTA SEMANAL 64 DE 156";cuota_en_periodo_gdc
344784;662982;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;69;2026-04-06;"CUOTA SEMANAL 69 DE 156";cuota_en_periodo_gdc
132102;663154;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;60;2026-02-02;"CUOTA SEMANAL 60 DE 156";cuota_en_periodo_gdc
306075;663154;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;67;2026-03-23;"CUOTA SEMANAL 67 DE 156";cuota_en_periodo_gdc
344785;663154;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;69;2026-04-06;"CUOTA SEMANAL 69 DE 156";cuota_en_periodo_gdc
132103;663285;58;59;ok;"Requiere ajuste de parcialidad";"Semana 06-2026";2026-02-02;2026-02-08;250.00;2026-02-06;250.00;6;59;2026-02-02;"CUOTA SEMANAL 59 DE 104";cuota_en_periodo_gdc
155889;663285;59;60;ok;"Requiere ajuste de parcialidad";"Semana 07-2026";2026-02-09;2026-02-15;250.00;2026-02-13;250.00;7;60;2026-02-09;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
180330;663285;60;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;61;2026-02-16;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
205199;663285;61;62;ok;"Requiere ajuste de parcialidad";"Semana 09-2026";2026-02-23;2026-03-01;250.00;2026-02-28;250.00;8;62;2026-02-23;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
230897;663285;62;63;ok;"Requiere ajuste de parcialidad";"Semana 10-2026";2026-03-02;2026-03-08;250.00;2026-03-05;250.00;9;63;2026-03-02;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
344786;663285;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;68;2026-04-06;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
361437;663285;7;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;69;2026-04-13;"CUOTA SEMANAL 69 DE 104";cuota_en_periodo_gdc
379138;663285;8;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;70;2026-04-20;"CUOTA SEMANAL 70 DE 104";cuota_en_periodo_gdc
7855;663340;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;58;2026-01-26;"CUOTA SEMANAL 58 DE 104";cuota_en_periodo_gdc
132104;663340;58;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;59;2026-02-02;"CUOTA SEMANAL 59 DE 104";cuota_en_periodo_gdc
155890;663340;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;60;2026-02-09;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
180331;663340;60;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;61;2026-02-16;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
205200;663340;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;62;2026-02-23;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
230898;663340;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;63;2026-03-02;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
255174;663340;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;64;2026-03-09;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
279724;663340;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;65;2026-03-16;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
306076;663340;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;66;2026-03-23;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
327446;663340;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;67;2026-03-30;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
344787;663340;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;68;2026-04-06;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
361438;663340;12;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;69;2026-04-13;"CUOTA SEMANAL 69 DE 104";cuota_en_periodo_gdc
379139;663340;13;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;70;2026-04-20;"CUOTA SEMANAL 70 DE 104";cuota_en_periodo_gdc
7856;663352;57;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;57;2026-01-26;"CUOTA SEMANAL 57 DE 130";cuota_en_periodo_gdc
344788;663352;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;67;2026-04-06;"CUOTA SEMANAL 67 DE 130";cuota_en_periodo_gdc
306078;663590;65;66;ok;"Requiere ajuste de parcialidad";"Semana 13-2026";2026-03-23;2026-03-29;250.00;2026-03-30;250.00;5;66;2026-03-23;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
344789;663590;67;68;ok;"Requiere ajuste de parcialidad";"Semana 15-2026";2026-04-06;2026-04-12;250.00;2026-04-07;250.00;6;68;2026-04-06;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
361439;663590;3;69;ok;"Requiere ajuste de parcialidad";"Semana 16-2026";2026-04-13;2026-04-19;250.00;2026-04-16;250.00;7;69;2026-04-13;"CUOTA SEMANAL 69 DE 104";cuota_en_periodo_gdc
7858;663600;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;59;2026-01-26;"CUOTA SEMANAL 59 DE 156";cuota_en_periodo_gdc
132106;663600;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;60;2026-02-02;"CUOTA SEMANAL 60 DE 156";cuota_en_periodo_gdc
155892;663600;60;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;61;2026-02-09;"CUOTA SEMANAL 61 DE 156";cuota_en_periodo_gdc
180333;663600;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;62;2026-02-16;"CUOTA SEMANAL 62 DE 156";cuota_en_periodo_gdc
205202;663600;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;63;2026-02-23;"CUOTA SEMANAL 63 DE 156";cuota_en_periodo_gdc
230900;663600;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;64;2026-03-02;"CUOTA SEMANAL 64 DE 156";cuota_en_periodo_gdc
255176;663600;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;65;2026-03-09;"CUOTA SEMANAL 65 DE 156";cuota_en_periodo_gdc
279726;663600;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;66;2026-03-16;"CUOTA SEMANAL 66 DE 156";cuota_en_periodo_gdc
306079;663600;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;67;2026-03-23;"CUOTA SEMANAL 67 DE 156";cuota_en_periodo_gdc
327447;663600;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;68;2026-03-30;"CUOTA SEMANAL 68 DE 156";cuota_en_periodo_gdc
344790;663600;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;69;2026-04-06;"CUOTA SEMANAL 69 DE 156";cuota_en_periodo_gdc
361440;663600;12;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;70;2026-04-13;"CUOTA SEMANAL 70 DE 156";cuota_en_periodo_gdc
379140;663600;13;71;ok;"Requiere ajuste de parcialidad";"Semana 17-2026";2026-04-20;2026-04-26;250.00;2026-04-24;249.00;6;71;2026-04-20;"CUOTA SEMANAL 71 DE 156";cuota_en_periodo_gdc
132108;663693;57;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;58;2026-02-02;"CUOTA SEMANAL 58 DE 104";cuota_en_periodo_gdc
155894;663693;58;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;59;2026-02-09;"CUOTA SEMANAL 59 DE 104";cuota_en_periodo_gdc
180335;663693;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;60;2026-02-16;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
205204;663693;60;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;61;2026-02-23;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
230902;663693;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;62;2026-03-02;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
255178;663693;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;63;2026-03-09;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
279728;663693;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;64;2026-03-16;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
306081;663693;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;65;2026-03-23;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
327448;663693;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;66;2026-03-30;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
344791;663693;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;67;2026-04-06;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
361441;663693;11;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;68;2026-04-13;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
155895;663766;58;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;59;2026-02-09;"CUOTA SEMANAL 59 DE 104";cuota_en_periodo_gdc
180336;663766;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;60;2026-02-16;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
205205;663766;60;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;61;2026-02-23;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
230903;663766;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;62;2026-03-02;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
255179;663766;61;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;63;2026-03-09;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
279729;663766;62;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;64;2026-03-16;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
306082;663766;63;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;65;2026-03-23;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
327449;663766;64;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;66;2026-03-30;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
344792;663766;65;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;67;2026-04-06;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
361442;663766;10;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;68;2026-04-13;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
379141;663766;11;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;69;2026-04-20;"CUOTA SEMANAL 69 DE 104";cuota_en_periodo_gdc
155896;663799;60;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;61;2026-02-09;"CUOTA SEMANAL 61 DE 156";cuota_en_periodo_gdc
279730;663799;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;66;2026-03-16;"CUOTA SEMANAL 66 DE 156";cuota_en_periodo_gdc
379142;663799;3;71;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;71;2026-04-20;"CUOTA SEMANAL 71 DE 156";cuota_en_periodo_gdc
7860;663828;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;59;2026-01-26;"CUOTA SEMANAL 59 DE 130";cuota_en_periodo_gdc
132109;663828;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;60;2026-02-02;"CUOTA SEMANAL 60 DE 130";cuota_en_periodo_gdc
155897;663828;60;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;61;2026-02-09;"CUOTA SEMANAL 61 DE 130";cuota_en_periodo_gdc
180337;663828;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;62;2026-02-16;"CUOTA SEMANAL 62 DE 130";cuota_en_periodo_gdc
205206;663828;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;63;2026-02-23;"CUOTA SEMANAL 63 DE 130";cuota_en_periodo_gdc
230904;663828;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;64;2026-03-02;"CUOTA SEMANAL 64 DE 130";cuota_en_periodo_gdc
255180;663828;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;65;2026-03-09;"CUOTA SEMANAL 65 DE 130";cuota_en_periodo_gdc
279731;663828;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;66;2026-03-16;"CUOTA SEMANAL 66 DE 130";cuota_en_periodo_gdc
306083;663828;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;67;2026-03-23;"CUOTA SEMANAL 67 DE 130";cuota_en_periodo_gdc
327450;663828;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;68;2026-03-30;"CUOTA SEMANAL 68 DE 130";cuota_en_periodo_gdc
344793;663828;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;69;2026-04-06;"CUOTA SEMANAL 69 DE 130";cuota_en_periodo_gdc
361443;663828;12;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;70;2026-04-13;"CUOTA SEMANAL 70 DE 130";cuota_en_periodo_gdc
379143;663828;13;71;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;71;2026-04-20;"CUOTA SEMANAL 71 DE 130";cuota_en_periodo_gdc
7861;663866;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;58;2026-01-26;"CUOTA SEMANAL 58 DE 130";cuota_en_periodo_gdc
132110;663866;58;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;59;2026-02-02;"CUOTA SEMANAL 59 DE 130";cuota_en_periodo_gdc
155898;663866;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;60;2026-02-09;"CUOTA SEMANAL 60 DE 130";cuota_en_periodo_gdc
180338;663866;60;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;61;2026-02-16;"CUOTA SEMANAL 61 DE 130";cuota_en_periodo_gdc
205207;663866;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;62;2026-02-23;"CUOTA SEMANAL 62 DE 130";cuota_en_periodo_gdc
230905;663866;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;63;2026-03-02;"CUOTA SEMANAL 63 DE 130";cuota_en_periodo_gdc
255181;663866;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;64;2026-03-09;"CUOTA SEMANAL 64 DE 130";cuota_en_periodo_gdc
279732;663866;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;65;2026-03-16;"CUOTA SEMANAL 65 DE 130";cuota_en_periodo_gdc
306084;663866;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;66;2026-03-23;"CUOTA SEMANAL 66 DE 130";cuota_en_periodo_gdc
379144;663868;1;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;70;2026-04-20;"CUOTA SEMANAL 70 DE 156";cuota_en_periodo_gdc
7862;663968;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;59;2026-01-26;"CUOTA SEMANAL 59 DE 156";cuota_en_periodo_gdc
155899;663968;60;61;ok;"Requiere ajuste de parcialidad";"Semana 07-2026";2026-02-09;2026-02-15;250.00;2026-02-13;250.00;7;61;2026-02-09;"CUOTA SEMANAL 61 DE 156";cuota_en_periodo_gdc
180339;663968;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;62;2026-02-16;"CUOTA SEMANAL 62 DE 156";cuota_en_periodo_gdc
205208;663968;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;63;2026-02-23;"CUOTA SEMANAL 63 DE 156";cuota_en_periodo_gdc
230906;663968;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;64;2026-03-02;"CUOTA SEMANAL 64 DE 156";cuota_en_periodo_gdc
255182;663968;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;65;2026-03-09;"CUOTA SEMANAL 65 DE 156";cuota_en_periodo_gdc
